session_id,date,month,device,load_time_s,hour,is_weekend,is_new_user,price_range,n_pages_viewed,has_coupon,cart_value,utm_source,exited_at,exit_reason,converted,order_value
239,2024-01-14,2024-01,desktop,1.57,3,1,1,mid,12,0,894.82,paid,landing,unclear_nav,0,0.0
240,2024-01-24,2024-01,mobile,0.98,17,0,1,budget,7,0,540.41,paid,browse,high_price,0,0.0
241,2024-03-08,2024-03,desktop,2.64,15,0,1,premium,3,0,1078.14,organic,add_to_cart,unexpected_cost,0,0.0
242,2024-06-29,2024-06,mobile,1.91,23,1,1,mid,14,0,775.43,social,product_detail,high_shipping,0,0.0
243,2024-06-03,2024-06,desktop,2.28,22,0,0,mid,8,0,1210.94,direct,browse,no_reviews,0,0.0
244,2024-02-06,2024-02,mobile,1.25,8,0,1,budget,6,1,167.35,paid,add_to_cart,no_guest_checkout,0,0.0
245,2024-06-02,2024-06,desktop,1.72,5,1,1,budget,6,0,583.05,organic,landing,unclear_nav,0,0.0
246,2024-06-09,2024-06,mobile,1.48,15,1,1,mid,18,1,280.7,paid,browse,high_price,0,0.0
247,2024-02-13,2024-02,mobile,1.74,16,0,1,premium,7,0,515.55,social,browse,out_of_stock,0,0.0
248,2024-05-17,2024-05,tablet,2.07,20,0,0,premium,4,0,603.44,email,order_confirmed,,1,603.44
249,2024-05-29,2024-05,mobile,4.13,1,0,1,mid,17,0,2351.18,paid,landing,no_relevant_product,0,0.0
250,2024-04-10,2024-04,mobile,3.95,23,0,1,budget,16,0,3993.78,email,landing,no_relevant_product,0,0.0
251,2024-04-19,2024-04,desktop,1.92,11,0,1,budget,5,0,3152.22,organic,landing,unclear_nav,0,0.0
252,2024-01-17,2024-01,tablet,2.83,12,0,1,premium,2,0,1803.44,email,add_to_cart,unexpected_cost,0,0.0
253,2024-04-15,2024-04,mobile,3.91,0,0,1,mid,14,0,643.28,paid,product_detail,forced_login,0,0.0
254,2024-05-15,2024-05,mobile,2.33,0,0,1,mid,8,1,781.85,social,landing,slow_load,0,0.0
255,2024-02-13,2024-02,mobile,1.9,8,0,1,budget,8,1,1128.54,direct,browse,high_price,0,0.0
256,2024-01-14,2024-01,desktop,1.58,3,1,1,mid,5,0,384.52,organic,landing,slow_load,0,0.0
257,2024-01-19,2024-01,mobile,1.47,3,0,1,mid,2,0,1067.69,email,checkout,payment_method_missing,0,0.0
258,2024-02-05,2024-02,desktop,1.39,0,0,1,budget,18,0,340.27,email,landing,unclear_nav,0,0.0
259,2024-05-22,2024-05,desktop,1.87,9,0,1,budget,8,1,300.53,social,add_to_cart,unexpected_cost,0,0.0
260,2024-04-22,2024-04,desktop,2.07,19,0,0,mid,3,1,1118.25,organic,order_confirmed,,1,1118.25
261,2024-03-25,2024-03,desktop,2.57,12,0,0,mid,14,0,311.82,social,browse,no_reviews,0,0.0
262,2024-03-24,2024-03,mobile,1.88,13,1,1,mid,6,1,824.72,email,landing,unclear_nav,0,0.0
263,2024-05-16,2024-05,mobile,1.04,3,0,1,mid,15,0,1031.7,paid,product_detail,price_comparison,0,0.0
264,2024-05-30,2024-05,mobile,1.49,21,0,0,budget,1,0,655.67,social,product_detail,price_comparison,0,0.0
265,2024-06-29,2024-06,desktop,5.19,11,1,1,budget,7,0,540.35,organic,add_to_cart,no_guest_checkout,0,0.0
266,2024-02-21,2024-02,desktop,1.83,22,0,1,premium,1,0,231.95,paid,payment,,0,0.0
267,2024-01-20,2024-01,mobile,1.88,11,1,1,budget,8,0,665.3,social,product_detail,forced_login,0,0.0
268,2024-02-19,2024-02,tablet,1.42,2,0,1,mid,8,0,305.51,direct,browse,poor_images,0,0.0
269,2024-04-23,2024-04,mobile,1.0,15,0,0,mid,3,0,487.86,organic,browse,out_of_stock,0,0.0
270,2024-06-05,2024-06,mobile,5.47,7,0,1,mid,19,0,762.72,organic,browse,no_reviews,0,0.0
271,2024-05-23,2024-05,mobile,2.3,5,0,0,mid,16,1,302.87,organic,order_confirmed,,1,302.87
272,2024-05-30,2024-05,mobile,1.25,1,0,0,mid,19,0,1076.87,social,landing,slow_load,0,0.0
273,2024-03-10,2024-03,desktop,1.76,10,1,1,mid,18,0,368.88,organic,order_confirmed,,1,368.88
274,2024-02-06,2024-02,desktop,2.04,20,0,1,mid,11,0,365.79,direct,landing,slow_load,0,0.0
275,2024-05-06,2024-05,mobile,4.3,4,0,1,budget,2,0,1590.0,email,add_to_cart,complex_form,0,0.0
276,2024-02-14,2024-02,mobile,1.43,1,0,0,mid,7,0,302.49,organic,landing,unclear_nav,0,0.0
277,2024-06-09,2024-06,mobile,1.61,20,1,0,mid,5,0,341.54,organic,landing,no_relevant_product,0,0.0
278,2024-02-16,2024-02,mobile,3.08,7,0,0,premium,13,0,196.07,direct,product_detail,high_shipping,0,0.0
279,2024-03-15,2024-03,mobile,2.42,10,0,1,premium,2,0,320.09,organic,landing,unclear_nav,0,0.0
280,2024-01-02,2024-01,mobile,12.3,13,0,1,budget,1,0,192.17,paid,landing,no_relevant_product,0,0.0
281,2024-05-25,2024-05,mobile,4.65,4,1,1,mid,5,0,922.32,paid,add_to_cart,unexpected_cost,0,0.0
282,2024-04-08,2024-04,mobile,4.56,14,0,0,budget,13,0,1628.16,organic,landing,no_relevant_product,0,0.0
283,2024-06-21,2024-06,mobile,1.87,17,0,0,budget,19,0,1752.25,email,product_detail,forced_login,0,0.0
284,2024-05-22,2024-05,mobile,1.16,1,0,0,budget,17,0,771.9,social,landing,unclear_nav,0,0.0
285,2024-04-11,2024-04,desktop,6.21,23,0,0,budget,10,0,317.63,social,browse,poor_images,0,0.0
286,2024-01-13,2024-01,mobile,2.1,17,1,1,budget,14,0,983.75,social,payment,,0,0.0
287,2024-06-25,2024-06,mobile,1.57,4,0,1,mid,19,1,1452.31,email,browse,poor_images,0,0.0
288,2024-01-22,2024-01,tablet,2.16,5,0,1,mid,16,0,357.66,paid,landing,unclear_nav,0,0.0
289,2024-02-29,2024-02,desktop,2.61,3,0,0,mid,14,0,353.27,paid,product_detail,high_shipping,0,0.0
290,2024-05-06,2024-05,desktop,0.85,17,0,1,budget,9,0,1328.27,social,browse,poor_images,0,0.0
291,2024-02-18,2024-02,mobile,1.8,22,1,0,premium,19,0,536.29,social,add_to_cart,no_guest_checkout,0,0.0
292,2024-02-17,2024-02,mobile,0.41,10,1,1,budget,5,1,464.18,email,add_to_cart,unexpected_cost,0,0.0
293,2024-01-20,2024-01,mobile,2.18,9,1,1,mid,3,1,740.42,direct,browse,no_reviews,0,0.0
294,2024-04-17,2024-04,mobile,4.41,2,0,1,mid,4,0,640.85,social,order_confirmed,,1,640.85
295,2024-02-26,2024-02,desktop,3.87,12,0,1,budget,11,1,600.81,email,product_detail,price_comparison,0,0.0
296,2024-04-25,2024-04,mobile,2.14,16,0,1,premium,3,0,176.04,email,checkout,payment_method_missing,0,0.0
297,2024-03-20,2024-03,desktop,2.45,14,0,0,mid,4,0,592.77,paid,landing,unclear_nav,0,0.0
298,2024-01-04,2024-01,mobile,1.86,3,0,1,mid,7,0,555.81,paid,product_detail,price_comparison,0,0.0
299,2024-06-15,2024-06,mobile,3.51,9,1,1,budget,7,1,397.98,direct,product_detail,price_comparison,0,0.0
300,2024-06-11,2024-06,tablet,2.23,21,0,0,premium,1,1,141.14,organic,landing,unclear_nav,0,0.0
301,2024-06-26,2024-06,desktop,3.55,18,0,1,budget,2,0,758.36,paid,checkout,otp_friction,0,0.0
302,2024-05-12,2024-05,mobile,3.18,4,1,0,mid,19,0,1058.83,organic,landing,unclear_nav,0,0.0
303,2024-06-09,2024-06,mobile,2.33,21,1,1,budget,12,0,728.78,social,product_detail,high_shipping,0,0.0
304,2024-06-23,2024-06,mobile,2.29,3,1,0,premium,17,0,567.93,paid,landing,unclear_nav,0,0.0
305,2024-01-20,2024-01,mobile,4.1,0,1,1,premium,6,0,1289.0,paid,landing,no_relevant_product,0,0.0
306,2024-06-10,2024-06,mobile,3.67,9,0,1,mid,15,0,1713.62,social,product_detail,price_comparison,0,0.0
307,2024-01-05,2024-01,mobile,2.59,11,0,1,budget,19,0,641.76,email,product_detail,forced_login,0,0.0
308,2024-06-22,2024-06,mobile,3.29,20,1,0,premium,11,0,1189.86,paid,checkout,payment_method_missing,0,0.0
309,2024-02-13,2024-02,mobile,3.05,4,0,1,premium,9,0,3256.56,direct,landing,unclear_nav,0,0.0
310,2024-01-07,2024-01,mobile,2.5,12,1,1,premium,13,0,372.6,organic,browse,poor_images,0,0.0
311,2024-01-12,2024-01,mobile,2.4,20,0,1,budget,7,0,2148.11,paid,add_to_cart,unexpected_cost,0,0.0
312,2024-02-24,2024-02,desktop,3.21,21,1,0,mid,14,0,2075.46,paid,browse,out_of_stock,0,0.0
313,2024-03-10,2024-03,desktop,2.29,12,1,1,budget,7,1,425.72,email,order_confirmed,,1,425.72
314,2024-02-05,2024-02,mobile,1.28,9,0,1,mid,16,0,550.44,direct,landing,unclear_nav,0,0.0
315,2024-04-21,2024-04,desktop,2.11,22,1,0,mid,2,0,239.38,social,landing,unclear_nav,0,0.0
316,2024-04-04,2024-04,tablet,1.54,17,0,0,budget,15,0,1243.53,organic,product_detail,high_shipping,0,0.0
317,2024-05-12,2024-05,mobile,1.73,1,1,0,budget,17,0,797.09,organic,browse,no_reviews,0,0.0
318,2024-06-17,2024-06,tablet,1.68,4,0,1,premium,16,1,853.17,organic,order_confirmed,,1,853.17
319,2024-04-03,2024-04,desktop,2.13,20,0,1,premium,7,1,579.84,direct,product_detail,high_shipping,0,0.0
320,2024-01-20,2024-01,mobile,1.25,0,1,1,premium,5,0,494.71,paid,product_detail,price_comparison,0,0.0
321,2024-06-16,2024-06,mobile,2.03,19,1,1,budget,14,0,1846.43,email,landing,no_relevant_product,0,0.0
322,2024-01-17,2024-01,mobile,1.13,12,0,1,mid,14,0,1732.64,email,checkout,otp_friction,0,0.0
323,2024-01-19,2024-01,mobile,2.65,11,0,1,mid,16,1,445.84,paid,checkout,payment_error,0,0.0
324,2024-06-16,2024-06,mobile,1.25,5,1,1,mid,16,0,1335.39,email,checkout,payment_error,0,0.0
325,2024-04-04,2024-04,mobile,1.98,6,0,1,mid,17,1,575.05,paid,browse,high_price,0,0.0
326,2024-03-05,2024-03,desktop,1.51,7,0,1,budget,1,0,6419.62,direct,landing,slow_load,0,0.0
327,2024-01-20,2024-01,mobile,3.49,15,1,1,premium,7,0,359.7,paid,add_to_cart,unexpected_cost,0,0.0
328,2024-01-31,2024-01,mobile,1.91,2,0,1,budget,12,0,1116.6,paid,landing,slow_load,0,0.0
329,2024-01-27,2024-01,mobile,1.48,5,1,0,budget,13,0,870.45,paid,landing,unclear_nav,0,0.0
330,2024-01-06,2024-01,mobile,3.62,23,1,1,budget,19,0,2030.59,email,payment,,0,0.0
331,2024-02-09,2024-02,mobile,4.6,7,0,0,budget,11,0,311.68,organic,add_to_cart,unexpected_cost,0,0.0
332,2024-06-02,2024-06,mobile,1.23,0,1,1,mid,2,0,506.74,email,landing,slow_load,0,0.0
333,2024-01-05,2024-01,mobile,4.64,0,0,0,mid,10,0,838.13,organic,browse,no_reviews,0,0.0
334,2024-05-16,2024-05,mobile,3.81,6,0,0,budget,7,0,1125.61,email,browse,out_of_stock,0,0.0
335,2024-02-05,2024-02,mobile,2.95,11,0,1,mid,6,0,262.59,social,browse,no_reviews,0,0.0
336,2024-03-01,2024-03,mobile,2.09,12,0,1,budget,2,0,407.11,paid,landing,unclear_nav,0,0.0
337,2024-06-25,2024-06,mobile,3.94,15,0,1,budget,5,0,188.17,social,landing,unclear_nav,0,0.0
338,2024-03-29,2024-03,tablet,2.8,13,0,0,mid,18,1,3190.73,paid,add_to_cart,no_guest_checkout,0,0.0
339,2024-01-05,2024-01,mobile,6.61,14,0,0,mid,9,1,154.47,paid,order_confirmed,,1,154.47
340,2024-05-02,2024-05,mobile,3.63,21,0,1,budget,19,0,767.97,paid,browse,poor_images,0,0.0
341,2024-04-10,2024-04,mobile,3.12,6,0,0,premium,2,1,695.97,paid,order_confirmed,,1,695.97
342,2024-05-11,2024-05,desktop,2.54,10,1,0,mid,13,0,2547.48,paid,landing,unclear_nav,0,0.0
343,2024-01-01,2024-01,desktop,1.43,22,0,0,budget,5,0,414.48,direct,landing,no_relevant_product,0,0.0
344,2024-03-17,2024-03,mobile,2.35,12,1,1,mid,14,1,475.17,organic,add_to_cart,complex_form,0,0.0
345,2024-05-20,2024-05,mobile,0.79,11,0,1,budget,4,1,831.46,paid,product_detail,forced_login,0,0.0
346,2024-06-12,2024-06,mobile,4.43,3,0,0,mid,11,0,711.72,social,checkout,payment_method_missing,0,0.0
347,2024-01-09,2024-01,desktop,1.67,4,0,1,mid,16,0,1765.83,social,browse,poor_images,0,0.0
348,2024-03-17,2024-03,mobile,1.24,6,1,1,premium,3,0,1065.45,paid,landing,no_relevant_product,0,0.0
349,2024-02-17,2024-02,desktop,2.34,6,1,1,mid,8,0,536.76,organic,landing,unclear_nav,0,0.0
350,2024-01-11,2024-01,desktop,1.93,9,0,0,budget,4,1,700.51,direct,browse,no_reviews,0,0.0
351,2024-05-19,2024-05,mobile,1.88,11,1,0,budget,16,0,3172.76,paid,product_detail,forced_login,0,0.0
352,2024-01-29,2024-01,mobile,2.91,1,0,1,mid,6,1,277.27,organic,landing,unclear_nav,0,0.0
353,2024-03-10,2024-03,mobile,1.99,19,1,1,mid,13,0,1034.03,social,browse,no_reviews,0,0.0
354,2024-05-26,2024-05,mobile,2.44,21,1,1,budget,11,1,615.56,paid,product_detail,high_shipping,0,0.0
355,2024-05-30,2024-05,tablet,2.87,15,0,0,mid,15,0,1368.36,direct,order_confirmed,,1,1368.36
356,2024-04-01,2024-04,mobile,2.14,20,0,1,mid,15,0,437.72,email,payment,,0,0.0
357,2024-03-30,2024-03,mobile,1.86,4,1,0,premium,1,0,2135.48,email,payment,,0,0.0
358,2024-03-17,2024-03,mobile,1.71,21,1,0,budget,1,0,135.6,organic,landing,unclear_nav,0,0.0
359,2024-02-29,2024-02,mobile,1.59,10,0,1,mid,6,1,5174.04,organic,browse,out_of_stock,0,0.0
360,2024-05-29,2024-05,desktop,5.0,2,0,1,mid,1,1,487.44,organic,landing,unclear_nav,0,0.0
361,2024-06-13,2024-06,mobile,3.38,16,0,1,mid,15,0,1017.55,organic,browse,out_of_stock,0,0.0
362,2024-06-24,2024-06,desktop,3.73,9,0,1,mid,11,1,233.23,direct,order_confirmed,,1,233.23
363,2024-05-05,2024-05,mobile,4.39,20,1,1,mid,7,0,1351.82,paid,product_detail,high_shipping,0,0.0
364,2024-05-31,2024-05,desktop,3.84,1,0,1,budget,19,0,591.82,social,landing,no_relevant_product,0,0.0
365,2024-02-22,2024-02,desktop,2.09,0,0,0,premium,12,1,3115.33,direct,browse,out_of_stock,0,0.0
366,2024-04-08,2024-04,tablet,3.77,19,0,1,budget,18,0,785.21,organic,add_to_cart,complex_form,0,0.0
367,2024-06-11,2024-06,mobile,4.84,14,0,0,premium,5,0,174.93,organic,browse,high_price,0,0.0
368,2024-02-29,2024-02,mobile,1.68,1,0,1,mid,17,1,1115.61,email,product_detail,high_shipping,0,0.0
369,2024-04-13,2024-04,tablet,3.77,9,1,1,mid,13,0,549.77,organic,product_detail,high_shipping,0,0.0
370,2024-03-14,2024-03,tablet,3.11,22,0,1,premium,2,1,317.8,email,landing,slow_load,0,0.0
371,2024-03-25,2024-03,mobile,2.79,1,0,0,premium,17,0,571.02,organic,browse,out_of_stock,0,0.0
372,2024-02-18,2024-02,desktop,3.3,16,1,1,mid,9,0,960.7,organic,browse,poor_images,0,0.0
373,2024-03-22,2024-03,desktop,3.91,15,0,1,budget,13,0,325.88,paid,product_detail,price_comparison,0,0.0
374,2024-02-29,2024-02,mobile,1.47,6,0,0,budget,16,0,1560.51,social,browse,out_of_stock,0,0.0
375,2024-05-12,2024-05,desktop,1.93,1,1,1,budget,18,1,669.52,social,browse,poor_images,0,0.0
376,2024-05-18,2024-05,mobile,2.87,2,1,0,premium,4,0,1056.49,organic,landing,no_relevant_product,0,0.0
377,2024-04-14,2024-04,mobile,2.17,12,1,0,premium,19,1,218.77,organic,add_to_cart,unexpected_cost,0,0.0
378,2024-02-22,2024-02,desktop,1.59,3,0,1,premium,12,0,312.2,direct,browse,out_of_stock,0,0.0
379,2024-02-27,2024-02,mobile,0.72,10,0,0,premium,19,0,1930.33,direct,payment,,0,0.0
380,2024-06-17,2024-06,desktop,2.52,6,0,1,premium,16,0,982.86,organic,landing,no_relevant_product,0,0.0
381,2024-02-16,2024-02,desktop,3.58,13,0,0,mid,18,0,188.31,social,payment,,0,0.0
382,2024-01-16,2024-01,mobile,1.13,18,0,1,budget,15,0,1067.39,organic,product_detail,price_comparison,0,0.0
383,2024-02-27,2024-02,mobile,3.41,10,0,1,mid,14,0,198.08,social,add_to_cart,complex_form,0,0.0
384,2024-01-18,2024-01,mobile,3.31,19,0,1,mid,15,0,283.42,paid,add_to_cart,unexpected_cost,0,0.0
385,2024-06-22,2024-06,mobile,0.86,15,1,0,mid,15,0,364.03,organic,landing,unclear_nav,0,0.0
386,2024-05-28,2024-05,mobile,1.14,6,0,0,budget,4,0,166.72,organic,product_detail,forced_login,0,0.0
387,2024-06-17,2024-06,mobile,4.03,20,0,1,mid,2,0,216.55,organic,landing,unclear_nav,0,0.0
388,2024-02-28,2024-02,mobile,1.19,2,0,1,budget,14,0,246.03,organic,landing,no_relevant_product,0,0.0
389,2024-05-14,2024-05,mobile,6.75,11,0,0,premium,6,0,578.31,direct,landing,no_relevant_product,0,0.0
390,2024-06-22,2024-06,mobile,6.15,0,1,0,budget,2,0,541.91,organic,browse,no_reviews,0,0.0
391,2024-05-13,2024-05,desktop,2.07,14,0,0,budget,19,0,3341.73,email,landing,slow_load,0,0.0
392,2024-02-17,2024-02,desktop,2.47,8,1,0,mid,12,1,930.18,paid,product_detail,high_shipping,0,0.0
393,2024-05-08,2024-05,mobile,1.38,9,0,0,mid,3,1,359.14,email,landing,unclear_nav,0,0.0
394,2024-01-04,2024-01,mobile,3.91,10,0,1,budget,7,1,566.63,organic,browse,out_of_stock,0,0.0
395,2024-01-29,2024-01,desktop,1.9,9,0,1,budget,19,0,277.87,paid,landing,no_relevant_product,0,0.0
396,2024-04-18,2024-04,mobile,2.49,17,0,1,mid,3,0,418.56,organic,product_detail,price_comparison,0,0.0
397,2024-05-11,2024-05,mobile,2.14,11,1,0,premium,9,0,709.28,direct,browse,no_reviews,0,0.0
398,2024-06-22,2024-06,mobile,1.1,14,1,1,budget,10,0,667.27,social,order_confirmed,,1,667.27
399,2024-03-19,2024-03,mobile,3.29,4,0,1,mid,6,0,787.55,paid,landing,unclear_nav,0,0.0
400,2024-06-23,2024-06,desktop,3.01,8,1,1,budget,18,0,698.93,social,add_to_cart,no_guest_checkout,0,0.0
401,2024-06-08,2024-06,tablet,5.56,19,1,1,budget,8,1,886.43,paid,add_to_cart,complex_form,0,0.0
402,2024-05-22,2024-05,mobile,2.43,7,0,0,budget,11,1,979.22,organic,checkout,payment_error,0,0.0
403,2024-03-16,2024-03,mobile,7.03,8,1,0,mid,18,0,361.23,email,landing,no_relevant_product,0,0.0
404,2024-01-21,2024-01,desktop,4.86,14,1,0,mid,5,1,7017.74,organic,landing,slow_load,0,0.0
405,2024-06-07,2024-06,desktop,7.27,13,0,0,mid,3,0,1319.28,direct,product_detail,high_shipping,0,0.0
406,2024-06-01,2024-06,mobile,1.62,0,1,1,mid,11,0,521.01,email,add_to_cart,unexpected_cost,0,0.0
407,2024-03-20,2024-03,mobile,2.4,9,0,1,budget,14,0,1172.82,email,product_detail,high_shipping,0,0.0
408,2024-06-17,2024-06,tablet,2.18,13,0,1,budget,9,0,313.11,organic,browse,out_of_stock,0,0.0
409,2024-02-09,2024-02,mobile,1.5,9,0,1,mid,3,0,622.57,organic,product_detail,forced_login,0,0.0
410,2024-05-10,2024-05,desktop,1.51,18,0,0,mid,13,1,1113.49,paid,browse,high_price,0,0.0
411,2024-01-27,2024-01,desktop,6.26,23,1,0,mid,6,0,2616.02,paid,product_detail,forced_login,0,0.0
412,2024-01-17,2024-01,mobile,2.7,20,0,0,mid,13,0,943.13,email,browse,out_of_stock,0,0.0
413,2024-03-07,2024-03,desktop,2.19,20,0,1,budget,4,0,296.7,organic,product_detail,forced_login,0,0.0
414,2024-01-31,2024-01,mobile,3.9,18,0,0,premium,19,0,102.92,paid,landing,slow_load,0,0.0
415,2024-06-03,2024-06,desktop,3.32,8,0,1,premium,1,0,321.54,paid,landing,no_relevant_product,0,0.0
416,2024-03-31,2024-03,mobile,2.28,15,1,1,mid,10,0,1573.92,social,landing,slow_load,0,0.0
417,2024-03-13,2024-03,mobile,1.3,9,0,1,premium,19,0,309.33,organic,product_detail,price_comparison,0,0.0
418,2024-01-16,2024-01,mobile,2.58,16,0,0,mid,6,0,568.74,social,browse,poor_images,0,0.0
419,2024-01-26,2024-01,desktop,0.86,1,0,1,premium,16,1,645.44,paid,browse,no_reviews,0,0.0
420,2024-06-12,2024-06,mobile,2.68,19,0,1,mid,16,0,5056.27,social,browse,no_reviews,0,0.0
421,2024-03-23,2024-03,mobile,5.43,14,1,1,mid,10,0,582.69,direct,landing,slow_load,0,0.0
422,2024-06-12,2024-06,desktop,1.72,1,0,1,mid,10,0,709.23,social,product_detail,forced_login,0,0.0
423,2024-03-16,2024-03,mobile,4.23,7,1,1,premium,3,0,580.48,social,landing,no_relevant_product,0,0.0
424,2024-06-26,2024-06,mobile,1.9,23,0,0,mid,6,1,409.11,social,product_detail,price_comparison,0,0.0
425,2024-03-22,2024-03,desktop,1.96,2,0,0,mid,14,0,1145.32,organic,browse,high_price,0,0.0
426,2024-04-29,2024-04,mobile,1.39,23,0,1,budget,8,0,1717.34,organic,product_detail,price_comparison,0,0.0
427,2024-03-24,2024-03,desktop,1.32,19,1,1,budget,6,0,1270.25,paid,landing,unclear_nav,0,0.0
428,2024-05-21,2024-05,mobile,3.25,20,0,1,mid,4,0,167.48,social,add_to_cart,complex_form,0,0.0
429,2024-05-16,2024-05,mobile,3.51,22,0,1,budget,4,0,900.78,organic,landing,no_relevant_product,0,0.0
430,2024-04-17,2024-04,mobile,3.33,2,0,1,premium,13,0,279.06,organic,landing,slow_load,0,0.0
431,2024-06-27,2024-06,mobile,1.78,2,0,0,mid,17,0,598.91,social,product_detail,price_comparison,0,0.0
432,2024-04-13,2024-04,mobile,3.28,23,1,0,budget,9,1,460.28,direct,browse,out_of_stock,0,0.0
433,2024-06-23,2024-06,mobile,2.23,4,1,0,budget,14,0,963.53,paid,landing,no_relevant_product,0,0.0
434,2024-04-05,2024-04,mobile,0.82,19,0,0,budget,2,0,681.53,paid,browse,poor_images,0,0.0
435,2024-01-29,2024-01,desktop,5.25,20,0,1,mid,9,1,614.47,direct,add_to_cart,unexpected_cost,0,0.0
436,2024-04-24,2024-04,tablet,1.86,0,0,0,mid,4,1,471.89,email,order_confirmed,,1,471.89
437,2024-03-26,2024-03,tablet,1.79,4,0,1,premium,3,0,201.11,paid,landing,no_relevant_product,0,0.0
438,2024-04-25,2024-04,mobile,1.82,17,0,1,budget,9,0,411.56,social,browse,no_reviews,0,0.0
439,2024-06-16,2024-06,mobile,2.61,17,1,1,premium,13,0,176.44,direct,landing,slow_load,0,0.0
440,2024-04-29,2024-04,mobile,2.49,1,0,1,budget,12,0,940.37,paid,checkout,payment_error,0,0.0
441,2024-03-25,2024-03,mobile,3.29,5,0,1,budget,17,0,947.54,email,add_to_cart,no_guest_checkout,0,0.0
442,2024-05-31,2024-05,mobile,2.44,15,0,0,budget,18,0,2849.9,direct,landing,unclear_nav,0,0.0
443,2024-05-29,2024-05,mobile,3.62,2,0,0,premium,4,0,1326.57,organic,browse,poor_images,0,0.0
444,2024-04-09,2024-04,mobile,1.63,0,0,0,mid,14,0,1544.12,organic,product_detail,high_shipping,0,0.0
445,2024-03-14,2024-03,mobile,1.6,23,0,1,mid,18,0,867.82,social,landing,slow_load,0,0.0
446,2024-03-25,2024-03,mobile,3.74,15,0,1,budget,7,0,567.11,paid,landing,unclear_nav,0,0.0
447,2024-06-09,2024-06,desktop,4.39,18,1,1,mid,4,0,222.97,email,product_detail,forced_login,0,0.0
448,2024-03-16,2024-03,desktop,1.82,16,1,1,premium,10,0,636.46,social,product_detail,high_shipping,0,0.0
449,2024-03-30,2024-03,mobile,3.49,4,1,1,budget,6,0,834.47,direct,browse,no_reviews,0,0.0
450,2024-03-28,2024-03,mobile,2.53,5,0,0,premium,10,0,1728.2,email,add_to_cart,no_guest_checkout,0,0.0
451,2024-05-29,2024-05,mobile,4.0,11,0,1,budget,17,1,617.32,social,order_confirmed,,1,617.32
452,2024-02-19,2024-02,mobile,1.78,19,0,0,premium,17,0,3551.97,organic,product_detail,price_comparison,0,0.0
453,2024-01-14,2024-01,mobile,1.95,12,1,1,budget,19,0,1333.05,direct,browse,no_reviews,0,0.0
454,2024-03-04,2024-03,mobile,2.86,13,0,0,mid,3,0,755.42,paid,landing,no_relevant_product,0,0.0
455,2024-04-03,2024-04,desktop,3.34,8,0,1,budget,5,0,520.87,social,browse,poor_images,0,0.0
456,2024-06-02,2024-06,mobile,2.57,3,1,0,mid,15,1,2174.6,email,payment,,0,0.0
457,2024-05-03,2024-05,mobile,2.98,5,0,0,premium,17,1,441.52,email,product_detail,forced_login,0,0.0
458,2024-05-16,2024-05,desktop,1.65,9,0,0,mid,11,1,496.17,organic,payment,,0,0.0
459,2024-03-07,2024-03,mobile,3.71,1,0,1,premium,15,1,800.11,direct,landing,no_relevant_product,0,0.0
460,2024-01-10,2024-01,mobile,0.55,11,0,1,mid,16,0,620.35,direct,product_detail,forced_login,0,0.0
461,2024-06-26,2024-06,mobile,0.86,13,0,1,premium,3,0,346.8,organic,landing,slow_load,0,0.0
462,2024-02-15,2024-02,mobile,1.7,3,0,1,mid,10,0,1313.84,organic,add_to_cart,no_guest_checkout,0,0.0
463,2024-04-02,2024-04,desktop,1.99,21,0,1,mid,18,1,718.01,direct,browse,no_reviews,0,0.0
464,2024-05-25,2024-05,desktop,3.73,19,1,0,mid,3,0,210.63,social,product_detail,forced_login,0,0.0
465,2024-05-27,2024-05,tablet,3.54,23,0,1,premium,14,0,330.56,organic,product_detail,high_shipping,0,0.0
466,2024-01-16,2024-01,desktop,3.09,5,0,1,budget,5,0,1404.27,organic,browse,high_price,0,0.0
467,2024-02-23,2024-02,tablet,6.54,18,0,0,budget,7,0,684.91,social,browse,out_of_stock,0,0.0
468,2024-04-13,2024-04,desktop,4.46,6,1,0,budget,17,0,532.52,social,browse,high_price,0,0.0
469,2024-03-28,2024-03,mobile,3.56,0,0,1,budget,8,0,800.61,organic,landing,no_relevant_product,0,0.0
470,2024-05-20,2024-05,desktop,4.31,11,0,1,mid,4,0,1197.74,paid,product_detail,forced_login,0,0.0
471,2024-04-28,2024-04,desktop,0.96,17,1,1,budget,10,1,337.66,organic,browse,high_price,0,0.0
